,name,info,opentime,lat,lng,address,category,phone,label,station,average_score,thumbnail
6519,생수반점,0,매일오전 9시 - 오후 9시,35.2117602,129.0398001,부산광역시 북구 만덕동 376-27,"['중국집', ' 탕수육']",051-334-8585,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58376/58408/58376_58408_80_0_4748_2017101721934156.jpg
6520,화오뎅떡볶이 냉정점,0,0,35.1485107,129.0130028,부산광역시 사상구 주례동 80-138,['떡볶이'],0,음식점,0,0,0
6521,승일막창,0,"월-목오후 5시 - 오전 2시|금,토/일오후 4시 - 오전 2시",35.1632319,129.1586606,부산광역시 해운대구 우동 539-10 라뮤에뜨 1층 105호,"['대창', ' 막창']",051-731-2128,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200824124532_photo1_56642c2e144b.jpg
6522,무진장활어회센타,0,0,35.2550257,129.013957,부산광역시 북구 금곡동 810-5,"['횟집', ' 전어회']",0,음식점,0,0,0
6523,케이,0,매일오후 7시 - 오전 3시,35.0997195,129.0314437,부산광역시 중구 광복동3가 5-50,"['카페', ' bar']",051-244-0332,음식점,0,0,0
6524,장터할매 돼지국밥,0,"월,수,목,금,토/일오전 6시 - 오후 10시|휴무일매주 화요일",35.1432967,129.077416,부산광역시 남구 문현동 97-20,"['국밥', ' 돼지국밥']",051-639-1119,음식점,0,0,0
6525,해리스 좌천일신기독병원점,0,0,35.1353899,129.0547497,부산광역시 동구 좌천동 432,"['카페', ' 디저트']",051-646-2005,음식점,0,0,0
6526,양지가요주점 양지가요주점,0,0,35.0992038,129.0286996,부산광역시 중구 창선동2가 46-4 3층,['술집'],051-248-7199,음식점,0,0,0
6528,해성,0,"화,수,목,금,토/일오후 5시 - 오전 4시|휴무일매주 월요일",35.1559628,129.0616103,부산광역시 부산진구 부전동 168-417 2층,"['칠리새우', ' 중식주점']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210722110858_photo1_6ab9be9d5ed6.jpg
6529,가인식당,0,매일오전 9시 - 오전 2시,35.1008154,129.0346372,부산광역시 중구 동광동2가 15-1,"['돈까스', ' 라면']",051-242-2202,음식점,0,0,0
6530,홍보석 숯불구이,0,매일정오 12시 - 자정 12시,35.2309011,129.0854697,부산광역시 금정구 장전동 420-34,"['숯불구이', ' 껍데기']",051-581-0950,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/59544/50070/59544_50070_77_0_702_20153310192724.jpg
6531,휴고스피자펍,0,0,35.1540143,129.0618879,부산광역시 부산진구 부전동 223-2,"['피자', ' 펍']",0,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58994/57826/58994_57826_89_0_3984_2016111921397263.jpg
6532,고봉민김밥인 부산모라점,0,월-금오전 9시 - 오후 9시|토/일오전 8시 - 오후 9시,35.1845859,128.9897006,부산광역시 사상구 모라동 1361,"['김밥', ' 돈까스김밥']",051-313-0987,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210304102112_photo1_d10f269e5598.jpg
6533,쑥밀면,0,매일오전 10시 - 오후 9시                                            (3월~9월 휴무X /  주문마감 : 20:40)|매일오전 10시 - 오후 7시                                            (10월~2월 휴무X /  주문마감 : 18:40),35.2313852,129.0873745,부산광역시 금정구 장전동 413-6,"['국수', ' 물밀면']",051-515-9337,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20190820105859949_photo_a2b93cb7e373.jpg
6537,디저트에스프레소바,0,"월,수,목,금오전 7시 - 오후 9시|화,토/일오전 10시 - 오후 9시",35.2137211,129.025381,부산광역시 북구 만덕동 714,"['카페', ' 디저트']",051-710-9840,음식점,0,0,0
6539,이바돔,0,0,35.1369992,129.0630671,부산광역시 동구 범일동 829-10,['감자탕'],051-631-9393,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57093/54798/57093_54798_80_0_7815_2014101952645745.jpg
6540,파나나,0,매일오전 7시 - 오후 10시,35.1702649,129.1342272,부산광역시 해운대구 우동 1524 부산지하철 센텀시티역,"['샐러드', ' 과일카페']",051-731-5505,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200710110617_photo1_fd993a6fc3b2.jpg
6541,삼환축산 장전직영점,0,월-금오후 3시 - 오후 11시|토/일정오 12시 - 오후 11시,35.2366482,129.091792,부산광역시 금정구 부곡동 225-23,"['생삼겹살', ' 목살']",0,음식점,0,0,0
6542,불잉걸,0,0,35.1001205,129.0313489,부산광역시 중구 광복동3가 8-6,['한식'],0,음식점,0,0,0
6546,맥도날드 시청점,0,매일24시간 영업,35.1807779,129.077031,부산광역시 연제구 연산동 1364-2,"['햄버거', ' 감자튀김']",070-7017-0521,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20191005062138_photo1_2b4094ccbba3.jpg
6548,할리스커피,0,매일오전 10시 - 오후 10시,35.1552585,129.1213819,부산광역시 수영구 민락동 178-5,"['카페', ' 커피']",051-752-4551,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20201024031459275_photo_43f4a2278e2a.jpg
6549,하이파이브,0,매일24시간 영업,35.1538612,129.0611506,부산광역시 부산진구 부전동 220-8,"['파이', ' 포차']",051-819-5925,음식점,0,0,0
6550,컴포즈커피 서대신동점,0,월-금오전 8시 - 오후 11시|일요일오전 9시 - 오후 11시                                            (공휴일 포함),35.1091078,129.0159308,부산광역시 서구 서대신동1가 60-13,"['카페', ' 커피']",051-936-0369,음식점,0,0,0
6551,속시원한대구탕,0,매일24시간 영업,35.156022,129.1239013,부산광역시 수영구 민락동 176-7,"['대구탕', ' 돌솥밥']",051-757-7733,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51486/54212/51486_54212_86_0_3755_201612116269132.jpg
6552,감미횟집,0,매일오전 11시 30분 - 오후 11시,35.1990248,129.0557195,부산광역시 동래구 사직동 1058,['횟집'],051-504-2856,음식점,0,0,0
6553,그때거기 실내포차,0,매일오후 4시 - 오후 10시,35.1970637,129.0603132,부산광역시 동래구 사직동 78-10,"['포장마차', ' 골뱅이무침']",051-505-6055,음식점,0,0,0
6555,수림식당,0,"월-금,토오전 11시 - 오후 9시 30분|휴무일매주 일요일",35.171676,129.0710039,부산광역시 부산진구 양정동 352-16,"['돼지불백', ' 추어탕']",051-851-8359,음식점,0,0,0
6556,유정삼계탕,0,0,35.2605855,129.0887414,부산광역시 금정구 구서동 159-1,"['삼계탕', ' 인삼주']",051-518-7022,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55715/51534/55715_51534_80_0_105_201691421638343.jpg
6557,진스시,0,매일정오 12시 - 오후 11시,35.1045017,128.9729608,부산광역시 사하구 당리동 316-17,"['초밥', ' 스시']",0504-0544-3098,음식점,0,0,0
6558,남천수영양곱창,0,매일오후 5시 - 오전 2시,35.1423432,129.1094662,부산광역시 수영구 남천동 17-12 1층 101호,"['곱창', ' 양곱창']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210414070505074_photo_b72a77c841fe.jpg
6559,연제왕칼국수,0,"월-금,토오전 11시 - 오후 9시|휴무일매주 일요일",35.1762147,129.0805201,부산광역시 연제구 연산동 824-11,['칼국수'],051-853-2209,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210513000610_photo1_9824db2b7cd9.jpg
6562,카페황금나무,0,매일오전 9시 - 오후 10시,35.1748992,128.984878,부산광역시 사상구 덕포동 404-2,"['커피', ' 카페']",051-303-9695,음식점,0,0,0
6563,고봉민김밥인 부산부산진역점,0,매일오전 7시 - 오후 9시,35.1289413,129.0476906,부산광역시 동구 수정동 3-2,"['김밥', ' 돈까스김밥']",051-464-7757,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53923/56770/53923_56770_89_0_1662_201532517254351.jpg
6564,대성한우마을,0,0,35.1477908,129.0676696,부산광역시 남구 문현동 626-1,"['한우', ' 도토리묵']",051-642-8311,음식점,0,0,0
6565,엄마손떡볶이,0,"월-금,토정오 12시 - 오후 8시|휴무일매주 일요일",35.1547595,129.0226222,부산광역시 부산진구 개금동 470-10,"['떡볶이', ' 고추튀김']",051-895-0800,음식점,0,0,0
6566,쿠마,0,0,35.1075885,129.0332726,부산광역시 중구 동광동5가 16-40,"['요리주점', ' 술집']",051-466-2178,음식점,0,0,0
6567,밀면전문점 광복지하쇼핑센터점,0,0,35.0988332,129.036118,부산광역시 중구 중앙동6가 9-1,"['밀면', ' 칼국수']",0,음식점,0,0,0
6568,이디야커피 부산대정문점,0,매일오전 9시 30분 - 오후 10시                                            (주말 및 공휴일은 변경 될 수 있음),35.2317694,129.0850408,부산광역시 금정구 장전동 419-43,"['커피', ' 카페']",051-581-8808,음식점,0,0,0
6569,사랑채,0,매일오전 9시 - 오후 10시,35.2390538,129.0240141,부산광역시 북구 화명동 2324,"['카페', ' 디저트']",051-365-2050,음식점,0,0,0
6570,더도이 종가집 돼지국밥 부산역점,0,매일24시간 영업,35.1233385,129.0401277,부산광역시 동구 초량동 1204-12 한창빌딩 1층,"['돼지국밥', ' 수육백반']",051-925-0078,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210313112032_photo1_7467b46fb0da.jpg
6571,그집짬뽕0927 주례점,0,0,35.1488553,129.0130784,부산광역시 사상구 주례동 80-41,"['중식당', ' 짬뽕']",051-311-5297,음식점,0,0,0
6572,샤브막심,0,매일오전 11시 30분 - 오후 10시 30분,35.1531826,129.1246887,부산광역시 수영구 민락동 181-223,"['샤브샤브', ' 월남쌈샤브샤브']",051-761-5553,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211221161405_photo0_EvCCXMD2BPR3.jpg
6573,청금분식,0,0,35.1035645,129.0351852,부산광역시 중구 중앙동3가 13-7,"['수제비', ' 충무김밥']",051-463-7787,음식점,0,0,0
6574,정식당,0,0,35.2218472,129.0820055,부산광역시 동래구 온천동 143-21,"['보리밥', ' 김치찌개']",0,음식점,0,0,0
6575,오를로,0,매일오전 10시 - 오후 11시,35.1555422,129.1327431,부산광역시 수영구 민락동 110-70,"['베이커리카페', ' 카페']",051-755-2244,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210214055305_photo1_4f19a4f9aee0.jpg
6578,생생김밥,0,월-금오전 5시 - 오후 7시|토/일오전 5시 - 오후 6시 30분,35.1625375,129.0608868,부산광역시 부산진구 부전동 341-14,['김밥'],051-803-2440,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200921075611_photo1_fd993a6fc3b2.jpg
6579,롯데리아 부산안락점,0,매일오전 9시 - 오전 2시                                            (홈서비스 10:00~24:00),35.1988712,129.1114577,부산광역시 동래구 안락동 469-30,"['햄버거', ' 버거']",051-523-5200,음식점,0,0,0
6580,승승삼겹 경대점,0,0,35.1360855,129.0985139,부산광역시 남구 대연동 74-4,"['브런치카페', ' 대패삼겹살']",051-626-8094,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200401064755153_photo_fc0fa8cea536.jpg
6582,텐퍼센트커피 동래시장점,0,매일오전 8시 - 오후 9시,35.2039208,129.0851128,부산광역시 동래구 복천동 292-10,['카페'],051-558-1011,음식점,0,0,0
6583,다깡 부산대점,0,월-금오후 4시 30분 - 오전 2시|토/일오후 4시 30분 - 오전 4시,35.2320266,129.085811,부산광역시 금정구 장전동 418-33,"['야끼니꾸', ' 소고기']",0,음식점,0,0,0
6584,승승삼겹 당리점,0,"화,수,목,금,토/일정오 12시 - 오후 11시 30분|휴무일매주 월요일",35.1046487,128.974304,부산광역시 사하구 당리동 317-7,"['샐러드바', ' 차돌우삼겹']",051-293-9233,음식점,0,0,0
6585,이가반점,0,0,35.107921,128.9266295,부산광역시 강서구 명지동 3331-14,"['중식', ' 중식당']",051-292-2777,음식점,0,0,0
6586,와족,0,매일오후 4시 - 오전 4시,35.2087762,129.0090556,부산광역시 북구 덕천동 431-13,"['불족발', ' 족발']",051-332-8295,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56679/52579/56679_52579_89_0_7989_2018423205422929.jpg
6587,부산면옥,0,0,35.0556365,128.9674986,부산광역시 사하구 다대동 956-20,"['국수', ' 물밀면']",051-263-5161,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58374/57505/58374_57505_86_0_7387_201612116418445.jpg
6588,카페67st,0,매일오전 11시 - 오후 11시,35.1000081,129.0316382,부산광역시 중구 광복동3가 5-6,"['카페', ' cafe']",070-4063-5750,음식점,0,0,0
6589,위치커피 부산대후문점,0,0,35.2285189,129.0852611,부산광역시 금정구 장전동 334-55,"['커피', ' 카페']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210903030535721_photo_883162b11a7a.jpg
6591,제일옥,0,월-금오전 10시 30분 - 오후 9시                                            (브레이크타임 PM 03:30~05:00)|토요일오전 11시 30분 - 오후 5시                                            (브레이크타임이 없으며 재료 소진시 일찍 마감될 수 있음)|휴무일매주 일요일                                            (매주 일요일 휴무),35.1800937,129.0726667,부산광역시 연제구 연산동 1514-22,"['곰탕', ' 한우곰탕']",051-867-7488,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200925225232_photo1_wP3KozDlpWwg.jpg
6592,새옹지마,0,매일오후 4시 - 오전 4시,35.0991703,129.0344409,부산광역시 중구 광복동1가 5-9,"['술집', ' 돌게탕']",051-256-5868,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200923101619_photo1_3a43f1b15625.jpg
6593,피오나커피,0,매일오전 9시 - 자정 12시,35.1965963,129.094314,부산광역시 동래구 수안동 55-1,"['카페', ' 커피']",0,음식점,0,0,0
6594,후다닭춘천닭갈비,0,"월-금,토오전 11시 - 오후 10시                                            (마지막주문 21:00)|휴무일매주 일요일",35.1740085,129.1284192,부산광역시 해운대구 우동 1460,"['닭갈비', ' 닭']",051-747-5152,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55441/59847/55441_59847_89_0_356_201841981154628.jpg
6595,대영상회,0,매일오전 8시 - 오후 9시,35.0966394,129.0305933,부산광역시 중구 남포동4가 37-1,"['갈치', ' 랍스타코스']",051-246-3103,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58316/54467/58316_54467_89_0_3032_2015821122757850.jpg
6596,광안리비비드13,0,월-금오전 8시 30분 - 오후 8시|토/일오전 8시 - 오후 8시,35.1533103,129.1165305,부산광역시 수영구 광안동 173-20,"['브런치', ' 투움바파스타']",051-757-0331,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220206025953_photo5_416d06cabbeb.jpg
6598,순곱이네 사상점,0,"월,수,목,금,토/일오전 11시 30분 - 자정 12시|휴무일매주 화요일",35.1636168,128.9851755,부산광역시 사상구 괘법동 536-11,"['찌개', ' 곱창전골']",051-313-2042,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57297/50308/57297_50308_85_0_3957_2016226151012693.jpg
6599,사번출구 서면점,0,"월-금,토오후 5시 30분 - 오전 2시|휴무일매주 일요일",35.157332,129.0618136,부산광역시 부산진구 부전동 149-17 2층,"['중식당', ' 볶음우동']",051-809-4079,음식점,0,0,0
6600,삼거리추어탕전문,0,월-금오전 9시 - 오후 8시,35.1076239,129.0333466,부산광역시 중구 동광동5가 16-41,"['추어탕', ' 추어만두']",051-463-9576,음식점,0,0,0
6601,키작은 다락방,0,매일오전 10시 - 오후 10시,35.1709887,129.177676,부산광역시 해운대구 좌동 1314-2,"['카페', ' 디저트']",070-8886-3333,음식점,0,0,0
6602,동두천부대찌개,0,매일오전 11시 - 오후 9시,35.1014551,128.9770948,부산광역시 사하구 당리동 337-2,"['부대찌개', ' 당면']",051-291-7708,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56492/53495/56492_53495_86_0_807_2018824143820750.jpg
6603,아비꼬 롯데백화점부산본점,0,매일오전 10시 30분 - 오후 8시 30분,35.1568526,129.0566466,부산광역시 부산진구 부전동 503-15,"['카레', ' 카레라이스']",051-810-3981,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220102093957_photo1_850aa00a2db9.jpg
6604,동신즉석손두부,0,매일오전 8시 - 오후 8시,35.1102535,129.0205445,부산광역시 서구 동대신동1가 172-3,"['두부요리', ' 손두부']",051-246-0201,음식점,0,0,0
6606,어나더퓨,0,"월,화,목,금,토/일오전 10시 - 오후 7시|휴무일매주 수요일",35.1510007,129.1125458,부산광역시 수영구 광안동 186-7,"['카페모카', ' 플랫화이트']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211116083816_photo1_753fea4c5d8f.jpg
6607,이공막창,0,매일오후 3시 - 자정 12시,35.1109078,129.0191683,부산광역시 서구 동대신동2가 396-1,"['막창', ' 돼지생막창']",051-242-9290,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210502022343_photo2_0d48bb7874ad.jpg
6608,엄궁복국,0,매일오전 9시 - 오후 9시,35.1295653,128.9701285,부산광역시 사상구 엄궁동 475-1,"['복어', ' 복국']",051-314-1134,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51956/54464/51956_54464_80_0_1445_201842818140616.jpg
6609,필짜장,0,0,35.147954,129.0539658,부산광역시 부산진구 범천동 1253-8,"['중식당', ' 탕수육']",051-637-3939,음식점,0,0,0
6610,봉구스밥버거 다대현대점,0,월-금오전 10시 - 오후 9시|토요일오전 9시 30분 - 오후 9시|휴무일매주 일요일,35.0556365,128.9674986,부산광역시 사하구 다대동 309-2,['밥버거'],051-262-7991,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58379/56785/58379_56785_89_0_4383_2018116214815101.jpg
